"","GSM944836","GSM944850","GSM944857","GSM944843","GSM944854","GSM944847","GSM944833","GSM944840","GSM944835","GSM944849","GSM944863","GSM944842","GSM944845","GSM944838","GSM944859","GSM944831","GSM944865","GSM944837","GSM944858","GSM944851","GSM944862","GSM944855","GSM944841","GSM944834"
"1433552_a_at",7.44835960628806,7.95194350544126,7.54614099670606,7.63368035062394,8.46224088174701,8.6557889823954,8.39427711844369,8.35416114594321,8.06001682978814,7.76727267990263,8.118600243319,7.99708759209519,8.53850976773567,8.29647330961478,8.56118019320372,8.60611794948768,7.71646022134621,7.92913992243818,7.63587531169572,7.72706511833109,8.29711075950016,8.85315756370828,8.92981219750217,8.43816201784201
"1433557_at",5.72081503036866,5.68453308053592,5.32995882650312,6.15587644634911,7.13603456547772,7.48661365347083,7.2740854084107,7.08575683936096,6.6892241416455,5.58545848410795,5.8853095732007,5.52433197474614,7.35014515937856,7.05304879291266,7.4189733464155,7.40549051609854,5.62273997499925,5.79719800771066,6.37599573368751,5.8845816268481,7.18071159413227,7.59463403765621,7.94548965917319,7.15442585821463
"1433564_at",8.05091152366403,8.20007463666972,8.07635992610603,8.31310299194887,9.43017111802225,9.77919491458928,9.58371572283493,9.31712845170862,8.21597216162585,7.96983453713842,7.97283891086523,8.33297363424719,9.59310935733005,9.26135533253149,9.69936936294086,9.60149800027637,7.94929066966885,8.2236999512816,8.24126625294718,8.14781172958432,9.49019888116335,9.79513548150934,9.99658755606204,9.33752753576601
"1433574_at",6.52969705714548,6.77148085978221,6.9791795335655,6.81653324867478,7.55282258892614,7.76776274889936,7.30567583719114,7.43168692798686,7.10977175087768,6.8791093302145,6.84811629633846,6.92459462974525,7.51954952680055,7.22520115015671,7.51023341061607,7.57343783641111,6.73711429261117,6.39730771399088,7.1001560006553,7.08236597991867,7.48953890471699,7.77425586641627,7.87223387379576,7.2747945040222
"1433575_at",6.57391713599409,6.2021368008551,6.54108983458179,6.13614306617532,7.72651832264753,7.94753295579477,7.92158915035453,7.53923207544867,5.63316958459943,6.6052112406329,6.85725683878518,7.98217243900656,7.66746547640205,7.60052757680871,7.92450695745522,8.06709321843151,6.61898764684907,6.13774124157024,6.57777527225596,6.58022080039258,7.53485523796949,7.8976376449118,8.23353473407034,7.63308391797523
"1433576_at",7.95723720362701,8.45682550155939,8.16321357778224,8.11615061120944,8.95842515694461,9.24420256151371,8.83828269343989,8.7021380021609,8.38553647121583,8.19086406547952,8.45595928923627,8.14156308344942,8.97236254864533,8.5515192802644,9.16529340481257,8.78767804268611,8.20969271889526,8.32910663893326,7.87365297510073,8.32811942931025,8.81244265136334,9.42232625300152,9.31375878458343,8.8061414006605
"1433590_at",6.76669322717849,6.86867368431973,6.73755157350318,6.63969038733311,7.72986879470547,7.71034613309275,7.19726337956122,7.55921549299241,6.96559343531005,6.43701940406766,6.91786152393996,6.90527963552809,7.66091767361962,7.67964071981606,7.46158773233262,7.65971139477126,6.49637216637304,6.74822203342764,6.85772125661968,6.64321376898364,7.63539680916031,7.90228794901799,7.94410407661881,7.60430210813645
"1433597_at",9.51784701943994,9.81742373611417,9.62208653223999,9.62240205103889,10.4598410450121,10.6269429668206,10.5086869874098,10.3480674192061,10.1283690292379,9.58327538419482,9.69682399531037,9.65999472968733,10.5750811320504,10.0780612691246,10.6807808205732,10.632716658802,9.61371192473664,9.69199514950142,9.62021863026122,9.55000630443174,10.2988846295213,10.7897862044828,10.8777125659391,10.3851212806409
"1433598_at",5.763762488939,6.09145993800434,6.10457052234111,6.16267844712411,6.87357483771404,7.06353172777891,6.7762533885561,7.12516247390802,6.81457883885313,6.3316535524364,6.40897276990467,6.16969814936291,6.92538096650527,6.69581704977902,7.06238919214765,6.95370386383945,6.45326022319194,6.225294286285,6.3494667692406,6.18073903412878,7.20189018156457,7.35662629315082,7.36927661296974,6.67296884095782
"1433605_at",7.72621371701875,7.78880438293461,7.75976025604357,7.8379447170543,7.36240881902636,7.39611063983914,7.4180333751738,7.33409752398353,8.09203064127356,7.88120287838696,8.16605080764716,8.37606044774347,6.95712353607603,6.82587086648877,6.93366565800957,6.8726538835984,7.82163579452865,7.47633473990329,7.83843275475258,7.7739953271096,6.91684203727429,7.16930961086667,7.30924920598967,7.38621614880776
"1433623_at",6.63838710570723,6.09125832209153,5.68355692082566,7.57131287712815,6.3955535940922,6.55721445002154,7.39997212558347,7.33315688140996,6.75377047943832,6.99442324693139,5.86601651756213,6.27971797538622,6.34514095037021,6.23668549879095,6.65947418584248,6.73092408689316,7.19111679321854,6.76996367865144,6.37831946942323,6.36164856453137,7.4125643256887,7.06962466065289,6.80022333073259,7.21925672221004
"1433624_at",8.02837699010347,7.85517511050418,7.97539855194462,7.89628490042174,8.6591476544373,8.92692927602348,8.86965608773074,8.76066565343764,8.53532372550745,7.96305855578114,7.804781407087,8.02446775634406,8.90132135966494,8.62650713573077,8.8748513035569,8.93073120002381,7.93545803404623,8.11528668813074,8.2194684473485,7.85517511050418,8.65350961983414,9.12686408437431,9.15126429839223,8.69086126970209
"1433640_at",5.92001402614166,6.45086834678055,6.26137814129732,6.15485434510711,7.26564176479098,7.42277621560543,6.78550976017696,6.93765294436511,6.27374934615651,6.10737004113349,6.03622089381162,5.97848093289712,7.44154360833972,6.44686256103513,7.59052690192984,7.10680294840921,5.85964722835168,5.98806312074924,5.94759704918504,5.95958759220747,6.66793911933023,7.39432980227936,7.27330600721243,7.06447511688238
"1433641_at",6.85104868772304,6.6951481317617,6.67768547251168,6.68057489389686,7.44784235771704,7.58878243930448,7.4965102661368,7.52512596684576,7.08903191582322,6.5310515469428,6.6652449057001,6.85467489979542,7.65869664437325,7.28855015817089,7.68186333276177,7.45626777187133,6.9617187862158,6.78049795348501,6.93134542128922,6.75597850190844,7.39305135008644,7.62488156062178,7.83099577986293,7.35857908695495
"1433648_at",8.06106166441348,8.22010373001002,8.34299770334598,8.59946833468735,9.29641874034687,9.50769694194049,9.26626748629269,8.9214671205282,8.60701784522631,8.0876066433663,8.513562902207,8.56289287377545,9.33019425343191,9.06863261852841,9.61676610669729,9.44770081520464,8.34619222356978,8.35564396320085,8.38446706599706,8.46757795303678,9.20665049449961,9.59537438515536,9.60875301050254,9.19380047448009
"1433649_at",5.39012044814942,5.57600652115301,5.32173025842937,5.36361134382662,6.86407642548067,6.78623766913802,6.21919545406078,6.54604636952304,5.02641790118823,5.07637660607949,5.3248873317236,5.48088602520143,6.69650849040284,6.41291216883971,6.73899298614713,6.6981561116891,5.56247573422329,5.9144609674173,5.58057110487046,5.53704170073595,6.45844679630203,6.97105699421033,6.96813748371205,6.68512385724503
"1433656_a_at",7.3831906598172,7.74995940404554,7.45292704095739,7.42905251121735,8.18969648275306,8.30812045026584,8.12049787739125,8.15750587387832,8.92083532270861,7.30301367564896,7.37683572975051,7.3772991556021,8.1668495840371,8.04762050037902,8.16985918742711,8.08300632484645,7.28165039741185,7.75877407457363,7.29626664241645,7.33586861321265,8.17200746398406,8.48955880669255,8.47383164103074,8.2707362187671
"1433657_at",8.47882410592834,8.09820221955467,8.21490265993548,8.59600445481809,9.78794935504047,9.7532190244939,9.44767929430791,9.45542676893863,8.3180974056604,7.46351904375185,8.3233160944108,8.22135350158327,9.64947956772028,9.70385321371932,9.65671662683264,9.6195959310202,8.38265944356179,8.24675936964752,8.53202863564819,8.32055139965414,9.43514797952422,9.73203405221753,10.1530511341142,9.84422594607551
"1433661_at",8.88229900993349,8.89177501243777,9.05465595167209,8.94794909682767,8.55932954589824,8.34467882911198,8.41812551565982,8.30436855406022,8.13051467027962,9.00561931264911,9.36570792626245,10.2319703569916,7.84499807636731,7.77630688200982,8.08056222584398,7.64595389096595,9.00572650957968,8.49746166714634,9.12266340206997,8.98256484347806,7.98227504552058,8.23461475148093,8.06176077830083,8.71280889072264
"1433668_at",9.86716387746968,9.95932391545104,9.94784426758606,10.2194944263349,10.8585795905517,11.0478095376057,11.0288358593571,10.5974701370814,10.3521870535091,9.85062114308846,10.4694324079534,11.1299034986179,10.9595338587382,10.8338127963874,11.104173324166,10.9621471048995,9.8562623895295,9.83406844008213,10.2478425260072,10.1018987173935,10.7119062476429,11.0242864286926,11.3077903235017,10.9780045489702
"1433669_at",7.39666115763903,7.48871924191905,7.23083389837972,7.26130527921914,8.72148716347641,8.72947737560269,8.66696134249329,8.4047063219626,8.07893190524991,7.03334010771662,7.39926288621163,7.33240374218695,8.72023631481229,8.33391574014106,8.8633490636024,8.67300004069567,7.23704124425075,7.41583816270702,7.48643683303184,7.35334308810026,8.59506067529196,8.80407257860123,8.90560599777483,8.5576442623607
"1433678_at",8.56404998472895,8.89267303032129,8.39914810378685,8.65269328067512,7.7734096802668,8.33924285480956,7.8633910152171,7.94763312768482,7.66651527990758,8.90282542928941,8.94605145852187,8.71881601487884,7.89209403683842,7.39072981146152,8.2084344176208,7.87516264673843,8.49481979875322,9.04170097421701,7.79948807729568,8.70441131638406,7.95902948730339,8.50894760078469,8.12042086997505,7.7583005144697
"1433681_x_at",8.24229321806289,8.22498095708292,8.49753574265068,8.29002738983497,8.00702361029682,7.34761559321705,8.02574306211019,7.74901212049477,7.07316942623687,8.167480287877,7.920886791576,8.39959159207122,7.16359814512394,7.07142071284781,7.25147623729495,7.04903062786453,8.03871591744578,7.22281173008898,7.61066360372769,7.95905884580665,7.16429702259004,7.46827931322803,7.16143386668271,7.82437383557862
"1433688_x_at",10.712763956016,10.8352439525698,10.6096532524173,11.0985499319626,11.6566251576301,11.773422668797,11.9271772776961,11.7335200493269,11.7095529484577,10.6894464878498,10.6868175434023,10.8022541391579,11.7194793065583,11.5834331456318,11.8809206188428,11.9645090568817,10.9076709796596,10.9992013753307,11.056091803241,10.8240412836498,11.9440566747427,12.0735309938529,12.165418813487,11.894665729933
"1433694_at",6.78539834827791,6.71351809290909,6.84848595336103,6.39058563574548,7.81271728378541,7.59820980165272,7.43621231279516,7.1987028782826,7.37561217470494,6.1646821233023,6.68680785840509,6.44222173119785,7.52655690153472,7.60020243755332,7.38823919163995,7.35097895585661,6.81269202222258,6.77148085978221,7.09539014410397,6.51829739077236,7.52714605779639,7.53591892491522,7.67008949833377,7.37700257902047
"1433699_at",8.464000230319,8.81578145667386,8.434999996749,8.99343972882145,8.51358234806203,8.52794614687881,8.29112541207169,8.28227913847198,10.3616205847438,9.14284326664931,9.27230033272034,9.42317517349927,8.66329310571647,8.32058715415422,8.61149465079937,8.2816804080854,8.6616761036104,8.87325024618189,8.43134938380054,8.88046167384548,8.33493928670401,8.54587390364536,8.56649531472456,8.26370027582533
"1433711_s_at",8.59725290989678,8.54204792643761,8.40138938904957,8.68440884010142,10.013304949201,10.1297762296715,10.0932410179341,9.71684201982859,9.13000888169341,8.07716474704295,8.47741572897091,8.69865119851763,9.95811574427326,9.76161940092029,10.0745890112982,10.2281414843969,8.55289625239281,8.65174516780015,8.90738948541255,8.73618861952417,9.81131774526831,10.2647594672545,10.4947953440556,9.84386355372875
"1433718_a_at",6.85260940711277,7.11410649490661,6.74841778695808,6.87049477879898,7.77162805937516,7.80315005666741,7.56396993210355,7.44299375680304,6.60960122645471,6.81996914247748,6.78387747280997,6.7916452076675,7.80949600075487,7.42753721579263,7.86040445331978,7.69865615781134,6.91413083721706,7.0320385394562,6.59760950851784,6.75573932656403,7.69499561765706,7.98368999737949,8.06244815445949,7.67354189024639
"1433720_s_at",9.15313430412468,9.42450097407059,9.45134365038126,8.95692840961971,9.70182778142728,9.40767367786282,9.29909588655546,9.70585532937264,8.66266605433511,9.23769217443813,8.74797680154601,8.16757560721143,9.94217143337736,10.0105478423772,9.87071946558233,9.81100229357916,9.25713003854255,9.28109177005992,8.72503129080172,9.19833995984845,9.82070526772314,9.50870525058102,9.7878624199929,9.50281322874711
"1433726_at",7.80641804134327,7.96887858865872,7.56455670809291,7.86625472553056,8.73620722183837,8.96542668604398,8.58109903416749,8.61403001000714,8.3832004211025,7.85259025878232,8.0721949887579,8.17201680181254,8.7616257294892,8.57760852948246,8.86313777291391,8.77602588152929,7.75888447260855,7.86084605398507,8.0312897587574,7.92111225581209,8.54894377664048,9.11305397543792,9.12447797395129,8.67550716141944
"1433735_a_at",6.96661782620127,6.77148085978221,7.04273651747149,7.01841716573096,8.37337486538225,8.41898225097249,8.01440619701765,7.87446510942297,9.14739134723473,6.66177832319568,6.80106988523781,6.74461234588767,8.33920309236959,8.05007182136133,8.48449995676851,8.14683127260095,6.724990880525,6.77148085978221,7.86223502615429,6.69047646786558,8.31722121250528,8.53242401854313,8.37510578093501,8.25010533068577
"1433741_at",8.32796802479552,8.93986526846144,9.40369527926527,9.30101829947603,8.63157304439822,8.88830538386506,8.91452462246479,8.32660965680617,9.95976946429578,9.48524081588799,9.8183905822959,9.70747615933186,8.81209117030845,8.40620223265739,9.15624838524598,9.49675426697476,9.21244027045342,9.5101051365026,9.89486060784777,9.424108779255,8.70759022806672,9.31552550779818,9.15545425455872,8.61343308960749
"1433743_at",3.17030622822115,3.3094062619941,4.2712880162692,3.43139181958628,3.26843125035499,3.24119519882955,3.46769515564403,3.11431560686348,6.14485212749722,4.65683272921415,4.19291315874815,4.05934998548229,3.23892132791623,3.19443041786651,3.36154095320574,3.37825190073379,4.89671387447757,3.48068371907346,5.34846240092363,3.61913852768416,3.23510587894831,3.37393759654519,3.28120905480315,3.48039312802371
"1433750_at",6.67016166640054,6.84912027878385,7.22425804791655,7.00729955704643,5.52100194965011,6.05312504469887,5.49176675993261,6.18201631619223,6.68354231183933,7.06190742938226,7.26441285229295,7.82625477856204,5.95282624525297,5.85342091424417,6.11478050486383,6.05070790052932,6.57174279274277,6.95014077231445,6.36933133061667,6.89466306537265,5.89168801939781,6.40818932076075,6.2118844349464,6.11226877461628
"1433751_at",6.48003704127091,6.80590208707692,6.37621061628675,6.52909578072432,7.13071138667343,7.82741995028516,7.71602143455327,7.17770718757854,6.83919557281639,6.7832512177684,6.82572807554674,6.85129793354085,7.33627663608168,7.31835798294088,7.618569300598,7.77043581217703,6.389908038517,7.01151762564989,6.48051078223011,6.70888278430416,7.27170802295381,7.92108267708379,7.82114388482211,7.4118585034812
"1433756_at",6.11756902672058,6.04523352480033,6.00796384010837,6.07327575401918,7.69516487855708,7.482441680216,7.49917631048292,7.34210887421474,6.75790870717998,5.83692316840448,6.09316932504181,6.37660128597496,7.54640317297324,7.24138393437168,7.54932134532357,7.62844616861114,6.2215816607832,6.397025323416,6.57209544793647,6.09480546329047,7.23699405424332,7.67462412658234,7.72878016398486,7.4062935480365
"1433761_at",5.60442052653241,5.42474812446658,5.46877396218543,5.58479257923049,6.52879294663837,6.46326805511885,6.24332080376312,6.11690515838994,5.28712987653728,5.84344540232159,5.584841134518,5.47188197898892,6.25495771887919,5.87830921212971,6.29384589589376,6.13460153535898,5.57711797230987,5.68986781656795,5.79273072387416,5.3594736749551,5.87239857130422,6.44379294186393,6.51734547024175,6.31815671909634
"1433768_at",5.76050405640232,5.77561623553999,6.40238375570676,5.8064124147214,5.56660118274478,5.4186046373181,5.43418471130319,5.61714549446234,6.68290192447168,6.23874291874663,6.24109005265781,6.82548055707635,5.62306028510535,5.51845264878848,5.30616828093026,5.59105029521992,6.03375266716031,5.75356945567604,6.72373195615397,6.22221334443016,5.40121468118653,5.43084906125286,5.16572101721817,5.5983194834198
"1433769_at",6.2025742960042,5.98661231096013,6.10436493292409,6.28143774376256,8.55883511294989,8.2145917545658,7.66312262548942,7.9020836923076,6.45331189903084,5.77211191421161,5.77134592614318,6.17768318427446,7.90736873470483,8.03387263367904,8.17125130150569,7.81466208335319,5.62428233470122,5.64640410297328,7.27969563661496,5.64193430504053,7.64930947726781,8.23642048118396,8.41373052011857,8.1540025434583
"1433770_at",8.62102587553056,9.11120043736158,8.72007219699053,8.86431971687922,9.11114820601168,9.39122429769281,9.1589688008623,8.99439041649337,7.75075814567568,8.58067964255475,8.56252945881158,8.68653806000656,9.12437798447419,8.99729527205389,9.24632650948755,9.08362495577118,8.35885656724816,9.19688915192144,8.08182879470275,8.57786129092554,8.86288038606615,9.49214588681506,9.39285264060343,8.98499457774331
"1433771_at",7.70089830675558,8.02279437045528,7.97860565346703,7.93452022033265,8.87446711367094,9.08277509812333,9.04918143860354,8.34194360046537,8.36317350363234,7.85048979081838,8.08217596345041,8.26898803460013,8.93931376494842,8.45059530299338,9.18908451367403,9.01922043912992,7.79363961278707,8.04593182041856,8.12409054906956,7.91972450158958,8.82615744268497,9.31731083326626,9.28134219571178,8.65925032991376
"1433773_at",6.80008401044555,6.96645640741246,6.89579449085359,6.94966320167952,7.50750896097935,7.9096450773965,7.69564885819665,7.58793873515329,6.9641090483614,6.8063644706256,6.80358458278603,7.03690841271597,7.6856271837052,7.61623771238858,7.99842776352811,8.09606547314865,6.87023861247443,6.93421938445588,6.97893250373691,6.77614164329938,7.57577603328201,8.00551199940572,8.00991389763865,7.5959803051679
"1433776_at",8.98974667131369,7.96324672668534,8.9428214814809,8.94614880440198,9.08002888062715,8.51200963937555,8.78705590652329,8.57140656747034,8.93381823060729,9.01894339495082,8.95342436412386,9.39261868816208,7.91649574396439,8.12116696568108,8.18828702408433,8.04782486468365,8.69734257859317,8.28130012223068,9.23959697315495,8.96463469586989,8.26728437538359,8.2165493996571,8.13778595522741,8.8415590370923
"1433784_at",7.80064018087183,8.01347766154231,7.84962420461044,8.24669231542869,8.84916838114733,9.09118256134784,8.74994908444111,8.76705599971997,9.05302987711376,8.16286505665927,8.45397464517418,8.64378213815541,8.99882361506017,8.54443382120594,9.04098014242579,8.89362979279612,8.30842524526397,7.965777433778,8.36157544330058,8.20815854477349,8.77134620090737,9.310284831856,9.23500934645798,8.86247721764388
"1433794_at",8.37310735418581,8.43010130530165,8.3201715858798,8.64699254970881,9.7899965120945,9.90872800914569,9.73874287897716,9.46017297082049,8.3122860951589,8.39974915255371,8.87064318977245,8.66698344400425,9.81684928746118,9.67678138821599,9.84245475568186,9.79488858776283,8.56586301309925,8.68375539056913,8.88448422007358,8.52997767767364,9.66120086305274,10.0889753465705,10.1505852629659,9.6661245034295
"1433795_at",6.25787479192672,6.65408010038496,6.7489698221444,6.55258670508188,8.16945850693501,8.38262120811996,7.71530666255343,8.14791515883483,7.31149430996905,5.88466835085319,6.13430113895323,6.34994163226724,7.99152205531042,8.07077746486242,8.06307787050518,7.97705298368724,6.49796803496152,6.8160426979784,7.19407362306469,6.64416973743283,7.66664365249456,8.50813251159038,8.3941025746454,8.29576594107317
"1433811_at",8.502535524545,8.62390025893646,8.24309771635714,8.68786488437891,9.83566781564306,9.83427248479925,9.74181696825576,9.50570503096043,9.30966433832823,8.64009191319047,8.76946557684734,8.54807213065821,9.69580371926824,9.53064437320524,9.89582286635684,9.72703700069933,8.58074581135704,8.74919100541819,8.80426339013288,8.58962699385714,9.75389221680402,9.90438275844099,10.1262110559672,9.62927346325973
"1433826_at",6.68267836514515,6.71054080970337,5.91173132437522,6.33348753021789,7.30339428533243,7.53231599666035,7.16977620124723,7.19326271528608,6.20889653375452,6.89938034120292,6.65909918699252,6.54302799803763,7.06407582507842,7.15291805299774,7.31430694356035,7.18038990111887,6.40266778679156,6.6398346180406,5.96726946252163,6.32304375054803,6.9832173248219,7.49606066968577,7.51692226111069,7.23375419543261
"1433830_at",7.50874964068993,7.50336312874599,7.52609656531815,7.69774344879306,8.60238715225838,8.64472627651236,8.54351657347643,8.24983803784262,8.19276676733891,7.47320529243171,7.99510350875819,7.95000539844426,8.81662510499129,8.28864594374978,8.86295823157761,8.63193252195155,7.69731958909789,7.71643412423114,7.99606276076972,7.76483602677432,8.43598201920631,8.83650860255401,8.85582216857232,8.66369078095942
"1433833_at",7.39803107513098,7.30549490703697,7.89391514502041,8.10181355983279,6.66601885890002,7.04459063318505,6.51744128609275,6.85305370708567,8.17886905272317,7.82766923409669,8.58957836060673,8.56822461222978,7.06602637854926,6.82522915156926,6.98102231117241,6.83514563070624,7.91953878914991,7.85762030276074,7.82692928657389,7.89228586393353,6.88277846796155,7.21682496951996,7.03119907346002,6.7451853195622
"1433878_at",7.16447819148409,7.54986547448276,6.94911394747949,7.25931188450312,8.10192872414418,8.15755417664159,8.05151112139608,7.97274725862034,7.94310970906973,7.10314231807974,7.31552107884318,7.09012190842705,7.97690037848225,7.85753189972984,8.27667420863521,8.22154199902779,7.09902015323568,7.28616665686696,7.54263386743701,6.88766816106266,7.90603317164065,8.42914055912705,8.55455387846308,8.16857547227508
"1433885_at",7.20856145512273,7.33522990873128,7.68832593050555,7.81233218698138,7.00186375925704,7.16091671097235,6.89825919115232,6.92140360852759,7.52803001446769,7.32649674905043,8.43244815108795,8.68166841115989,6.88712223210345,7.07768099205899,6.96759864872189,6.68921513534938,7.37159475492778,7.20582018490371,7.73012267594228,7.19639079920908,6.89758351221178,7.53540763173918,7.04179548519634,6.99759409367183
"1433902_at",4.40396050951952,4.16380327031259,4.73508454839974,4.29350700326212,5.10553758561004,5.2084233930884,4.83326117799101,4.65321437577527,4.80147222865697,4.43050700820268,4.21057447120579,4.05830444131194,5.42821160017731,5.01909223058519,5.40079032949988,4.97300242955741,4.79068218756808,4.28585161250934,4.52748839655762,4.46581231133908,5.11340770703065,5.509490731687,5.30519643595668,4.8384803003747
"1433903_at",6.56582199896819,6.7369717199899,6.831044058893,6.65194163312802,7.39486042186623,7.51014903476177,7.46895047271084,7.16866558009188,7.24316777449309,6.66254285331853,7.15138828113133,6.47428359330593,7.37937271746005,7.20395521521326,7.72507773311363,7.54783614687409,6.79293706812339,6.94037747345629,6.68590766204187,6.54839451635785,7.31868363604459,8.06556066574377,7.71022796334944,7.5968417415427
"1433908_a_at",8.3618383582102,8.07316495787744,8.68062615490505,8.30796673256909,7.97512492093775,7.44937059886281,7.42502069418376,7.72493465964207,6.38622777052542,8.29854816895535,7.90035975133189,8.65838323326782,7.07526726682633,7.04434231203031,7.2183551016299,6.95650038489708,8.0614590394559,7.52147782767875,8.08058521828843,8.13590066795653,7.25372803385902,7.08578400056654,7.10230981037245,7.62965543577277
"1433934_at",6.08806365787333,6.47289834860208,6.86932917807424,6.45628933496171,6.97908172737262,7.27328358106716,6.54383029859299,6.81537494381035,7.69338888180109,6.35338502866266,6.3738989979527,6.26326396547091,7.06284364281186,7.01796759669172,7.02419591319658,7.05987962161454,6.33980434363679,6.62922601028635,6.85618293958653,6.23172644878583,6.83412522326409,7.540078856485,7.33005234001776,7.07957084132671
"1433939_at",7.53808144292467,7.44943206692972,7.31696213324118,7.45677086411959,8.99513964782456,9.16243921312588,9.31480107456384,8.81860321146916,7.1467076589334,7.28600527223444,7.38171327520334,7.37150270075789,9.39119468485357,9.10488614344632,9.40533620927567,9.44925367818589,7.43028472285738,7.58171387692909,7.70198542489978,7.65259477900791,9.02805048941031,9.41312031475438,9.59104294066558,9.08034611945004
"1433942_at",7.71909909813143,6.35855723146476,6.27183290368989,7.5427684539823,7.64989031200804,7.46726989109586,6.8213035019109,7.28732027551727,6.8022666082239,6.32567733677912,6.34635269079402,6.74300530975961,7.24636927751603,7.51391622466494,7.149481297669,7.16881562183625,6.48482688223913,6.45313829922322,7.52217263659352,6.64855025764389,7.19811132135832,7.58131336296246,7.8225295208795,7.89236870164752
"1433946_at",4.45698387881458,4.87017159737392,4.77091279603114,4.73891199628956,5.65916113271341,6.04948016306254,6.16210589365335,5.19798518411893,5.11849724312876,4.58173880173689,5.46133446470527,5.70540311333121,5.78651076721248,5.84662709562809,5.65043315091329,7.00233622822482,4.88233185698999,5.2895712988613,5.00772311428828,4.89028797839297,5.75559561589074,6.29877286962476,5.99654241786147,5.81013052554188
"1433947_at",5.84267036975262,5.82036740292233,6.28023441071614,6.11339160211422,6.50713456591116,6.370837323038,6.10391303807594,6.48994567386673,7.81918059620949,5.87078187811318,6.40012435486524,6.80143048986462,6.54149120081323,5.93870013032291,6.26672643103655,6.30377131018265,6.16071396498721,6.01000086401707,6.51595356529884,6.2368958109067,6.14521406669081,6.72847011112489,6.23619866929147,6.45321159786144
"1433955_at",4.29703898577883,4.75874189177717,4.56042120825272,4.47353474409433,5.36050488381196,5.65374907475478,4.9583686745982,5.18970707879131,4.22549499546382,4.63675352800304,4.75919376451417,4.70765383143176,5.63223777912829,5.30205730439279,5.88933799658296,5.79361995006079,4.13693710814824,4.55463059714285,4.54948451328795,4.71595424748469,5.29423258407184,5.4053957743464,5.59161496312119,5.46191832374009
"1433957_at",4.79160332748994,4.86675491834891,4.9400752289509,5.00394147849023,5.31572169316503,4.97462898952225,5.54611801128212,5.40565110855896,5.83548757170379,4.69729454548437,5.00836072318119,4.86020897561499,5.3618571356134,5.60735092694434,5.69103185371755,5.49371093278397,4.56095345359461,5.29264881694698,5.05077826286568,5.09270566790097,5.2986890243331,5.92320599606924,5.98268393760834,5.92329980368777
"1433960_at",7.23334754546591,7.40158508574183,6.97144674092169,7.41813064871912,7.97446288270087,8.03185957815983,7.93426545132202,7.77933776630212,8.11653024442821,7.19966597095611,7.26261335150565,7.46867540587128,7.9960954972929,7.91612437515407,8.26261960338515,7.9323139162391,7.18238279717098,7.55222630140916,7.25022129787731,7.37559946145591,8.07897747675585,8.23453059364685,8.38499847862432,8.0658074289627
"1433965_at",7.53584358182288,6.93558079078276,6.59659552221184,8.02583927283517,6.93774743541961,7.18534738256735,8.02541543085421,8.01352822416053,7.55256501902321,7.67456913956258,7.28142886303438,7.44409675554781,7.12746239555033,6.93106010143204,7.26084621958269,7.49117642085317,7.94519613579728,7.38902113514972,6.89300264966109,7.70066433699901,7.89432051429811,7.68052764634654,7.20691372161052,7.41881735673553
"1433966_x_at",7.46442182073648,7.18882307135791,7.67347329513628,7.24907834381156,4.56518900098984,4.17036622999584,4.55062226147305,5.20990077589811,7.01823336851081,7.43469504882402,6.02207996261179,5.95739046037836,4.71675427928662,5.1176352096877,4.79173846277589,4.77396815140576,7.26852662147118,7.53984569030708,7.42788510696831,7.28736450059628,5.28069120844726,4.92448465786391,4.43684610933439,5.06496155409167
"1433968_a_at",6.72805590025851,7.14262345442077,7.85996103358946,7.41961063619231,6.29307295553599,6.65684000351248,6.15326156568429,6.27117044899641,6.91366478699194,7.95010034575726,8.43893397529857,8.5141623442452,6.37405207870704,6.07494962988968,6.52294513056554,5.75577524162014,7.80493722702516,7.09054664154075,7.73597041200776,7.53168460254455,6.44423258815906,6.87241034998165,6.56655051530941,6.11361684514343
"1433977_at",5.25546192760308,5.06139988919428,5.21453265842734,4.61804438125445,6.29614255679927,6.3389090988671,5.86453086299953,6.39198601468684,5.90674890866021,4.61361280849083,5.53538003787333,4.91642696731813,6.5985998391902,6.47407746956764,6.11987473466169,6.10646698892235,4.77892333124306,5.0573473315819,5.74563269591614,5.14022917130749,5.98572498591824,6.48551721942459,6.81956379584203,6.32472355629483
"1433979_at",5.69587366479526,6.35537344553104,6.10030779865737,5.95685993179741,6.90888512056459,7.03341582092114,7.10453331334327,6.7847914673351,5.83974141497557,5.97067941168449,6.12713537569736,5.83381633716589,6.93515736290173,6.66611228147146,7.03891155646497,6.94389187282516,5.87611740554411,6.27474517794265,6.35092903292836,6.05820066280802,6.94232703763705,7.22297764776654,7.25244377192048,6.91028395074944
"1433991_x_at",7.86255983395435,8.46093458922691,9.07823105158123,8.44294079280474,7.73522523406459,7.57333927680509,7.61397811206664,7.42576354931061,8.51576575547901,8.28856111927591,8.5176724019952,8.68926392107401,7.5133934781862,7.5980436098795,7.77677036034307,7.41277389405462,8.4157390137972,8.50122683817579,8.12034350185037,8.1016782499368,7.40675464027891,8.22657076402983,7.75277595149485,7.4536082357904
